ATCG00330,0,-0.540434251,-1.081397016,-0.506143985,0.153835318,-1.220635447,-0.321221911
ATCG00340,0,0.044582735,0.589275067,0.135231954,0.226567183,0.072315122,0.341131003
ATCG00350,0,-0.192844528,0.500472479,0.150444522,0.286512195,0.098962541,0.091552674
ATCG00360,0,-0.86826622,0.437768343,0.390584791,0.595819041,0.068762574,-0.209439077
ATCG00380,0,-0.401841259,0.455844993,0.091688222,0.322945661,-0.059950067,-0.475333354
ATCG00420,0,-0.920903428,1.069144071,0.472131456,0.887442662,0.493805645,0.113310554
ATCG00430,0,-0.62640173,1.108401012,0.451661991,0.848633881,0.327863358,0.131060727
ATCG00440,0,0.06857622,-0.323656923,0.03359659,0.021054768,0.144035681,0.004201232
ATCG00470,0,0.011004266,0.361886527,0.168380509,0.201841103,0.094280513,0.209717657
ATCG00480,0,0.012334533,0.332773972,0.16253601,0.232345694,0.029636744,0.205821285
ATCG00490,0,-1.079760344,1.731921798,0.976424236,1.657594721,0.536849376,0.286835457
ATCG00500,0,-1.500155386,0.267981088,0.084758042,0.387176618,0.079188042,-0.502544329
ATCG00510,0,-0.975424182,-0.205913525,-0.07811086,-0.047231274,-0.135934786,-0.724877471
ATCG00520,0,-0.342677416,0.162476735,0.152883235,0.22575166,-0.16449611,-0.26743046
ATCG00530,0,-0.12590416,0.214467747,0.027862236,0.084684679,-0.442515872,-0.58079584
ATCG00540,0,-0.258981226,0.085631929,0.063132897,0.072824403,-0.438469716,-0.837771663
ATCG00550,0,-0.041995815,-0.184741239,0.549380899,0.441509856,0.348063371,-0.297068019
ATCG00560,0,0.042126009,-0.401606525,0.122206577,0.314115726,0.281242968,-0.228274131
ATCG00080,0,-0.198256719,-0.483357338,-0.119418223,-0.091201167,0.004064557,-0.259421536
ATCG00120,0,-1.084629747,-0.046289239,-0.325080005,-0.130239436,-0.411666316,-1.087982577
ATCG00130,0,-1.006239001,0.345992567,0.200394785,0.164200518,0.088166725,-0.264828418
ATCG00140,0,-1.16625962,0.035351381,-0.490555678,-0.479725086,-0.976858042,-1.15791571
AT2G26550,0,0.429365709,-0.391575165,0.028860279,0.036652868,0.041900559,-0.296077685
AT2G26570,0,0.058315763,-0.06003009,0.034775106,0.20796243,0.094685315,-0.006116579
AT2G26580,0,0.1812974,-0.048506838,-0.322252624,-0.145073214,0.416902127,0.441403509
AT2G26620,0,-1.052614626,0.715342782,-0.085973223,-0.92639691,-1.735641413,-3.077560983
AT2G26360,0,0.517775605,0.196283655,-0.049124976,0.072667607,0.589258508,0.387292509
AT2G26630,0,0.005713651,-0.834808135,-0.230045994,0.093416067,-0.506185387,-0.160753356
AT2G26380,0,0.245286558,-0.121990524,-0.096951801,0.47437674,0.555576147,0.6276489
AT2G26390,0,0.274133492,-0.187826692,-0.010098907,-1.965200352,0.346587712,-0.698195116
AT2G26400,0,-0.468515292,-0.413716625,-0.606567474,-0.615926719,-1.141509559,-1.301085872
AT2G26410,0,0.921671639,0.215337664,0.132162181,-0.236536604,0.695559332,0.409749668
AT2G26420,0,0.805163301,-0.135631109,0.54757744,1.154130649,0.935559938,0.977685414
AT2G26560,0,-3.380453263,-2.543060801,1.152381124,3.083698118,4.101743016,2.166051822
AT2G26600,0,0.075345509,-0.246994608,-0.0070488,-0.013168221,0.142396036,0.09075276
AT2G26520,0,-0.081149937,-0.305089033,-0.793867985,-1.929990279,-1.547978383,-2.271027197
AT2G26530,0,-0.094826128,0.370160758,0.695906803,-0.522433992,-0.730828531,-1.617880778
AT2G26540,0,0.258114306,0.140171406,-0.030070942,-0.223743576,-0.283837005,-0.415632495
AT2G26430,0,0.215560586,-0.278730405,-0.309593094,-0.206518342,-0.547521527,-0.246639968
AT2G26500,0,0.106043713,0.02894951,0.06222463,0.016825134,0.013097449,0.226476535
AT2G26590,0,-0.353742313,0.13420822,-0.216149039,-0.162730548,-0.385136074,0.390769715
AT2G26510,0,-0.07772337,0.028697664,-0.319199679,-0.131355511,0.10800719,-0.027497543
ATCG00020,0,-1.135301442,0.322594618,-0.055507491,0.594605146,0.435528848,0.554408022
ATCG00040,0,-0.180178265,-0.068888332,0.260087639,0.342723268,0.089978265,-0.039537052
ATCG00050,0,0.222891991,-0.525669286,0.442651639,0.638419907,0.479501475,-0.3229979
ATCG00070,0,-0.355449469,-0.116533429,0.064079645,0.086895174,-0.00317546,-0.024664339
AT2G23320,0,-0.62210706,-0.679421973,0.375080633,0.674491692,-0.75969594,-1.541400465
AT2G26440,0,-1.74320111,-0.933376734,-0.342631881,-0.125895557,-0.931757299,-2.768994448
AT2G26450,0,-0.584962501,-1.451563375,-0.787949523,-0.736965594,-1.314433558,-1.152003093
AT2G26460,0,0.181869513,-0.003834286,-0.011166001,-0.34180296,0.181065559,0.277037006
AT2G26470,0,-0.109387415,-0.520691552,-0.196180652,-0.779556029,-0.518373437,-0.767314667
AT2G26480,0,-0.046781406,0.243873789,0.187172163,0.244857556,-0.06800235,-0.072284255
AT2G26490,0,0.099339775,-0.369723606,-1.669673332,0.27797465,0.245296129,0.07815715
AT2G39790,0,-0.401813804,0.896758894,0.200593831,0.566243303,0.699826458,0.844450021
AT2G39720,0,0.471127053,-0.021067508,-0.245480558,-0.074321145,-0.227074372,0.475167895
AT2G39770,0,-1.213393667,0.03651014,-0.09777285,-0.006469923,0.11473273,0.092430399
AT2G39730,0,0.010189239,0.281687937,0.154374069,0.184417058,0.082437472,0.153657648
AT2G39760,0,-0.098800043,-0.012700923,-0.047596438,-0.097574824,0.01156312,0.143935629
AT2G39795,0,-0.085138332,-0.237561384,-0.169940357,-0.197708158,0.055311992,0.765693714
AT2G39725,0,-0.463233189,-0.407845814,-0.507686787,-0.124401767,0.280946845,0.196723492
AT2G39750,0,0.141812253,0.352334822,-0.146323654,-0.054206081,-0.064200504,-0.158455451
AT2G39840,0,0.130682387,0.144564547,0.435973631,0.991678824,1.034457604,1.004322505
AT2G39780,0,0.023617832,-0.206533133,-0.329225902,-0.4718615,-0.421860032,-0.865357599
AT2G23260,0,2.112938378,2.692172102,1.688340241,0.767957409,1.921653948,2.412975033
AT2G23250,0,0.885928233,0.890486515,-0.68993206,0.731894605,0.408695972,0.815767162
AT2G23240,0,-0.578670755,-0.355740316,-0.582442509,-0.259004529,-1.056583528,-1.902483494
AT2G23230,0,-0.379554912,-0.085942729,0.62721302,0.303971423,-0.05672259,-0.304650103
AT2G23220;AT2G23190,0,0.029174413,0.01257563,-0.312137592,0.12815986,-0.239095641,-1.513771453
AT2G23210,0,1.340857823,1.290279724,0.505699222,0.527108115,0.504500473,-0.845277405
AT2G23200,0,-0.254802765,-0.984528265,-0.525339014,-0.567371781,-0.397386283,-1.741340684
AT2G23180,0,0.075101455,0.02674993,-0.328738417,-1.013563289,-1.864791317,-1.769056076
AT2G23170,0,0.859810994,0.43334036,0.570900036,0.379217218,-1.314025935,0.731896563
AT2G23160,0,1.019201306,2.051353024,0.887667743,0.828536593,1.716436221,0.293176178
AT2G23340,0,0.359195353,-0.164038158,0.174696835,3.558776609,5.165589087,3.45554488
AT2G23330,0,0.270197429,-0.003398576,-0.009431125,0.079746847,-0.113498405,-0.33142493
AT2G23300,0,0.017264652,-0.526225696,-0.065914117,-0.364572432,-0.609257528,-1.138063902
no_match,0,-0.270125346,-0.359234874,-0.713880354,-1.052296572,-1.175394285,-1.462664464
AT2G23270,0,0.488224375,-0.365709787,-0.022122811,-0.684358168,0.844944505,0.094823546
AT2G23310,0,0.09222801,-0.21943227,-0.17419007,-0.200318648,-0.27843615,-0.212155563
AT2G23290,0,-0.192238828,-0.400065167,-0.900748769,-2.044771907,-2.638378282,-2.322105865
AT2G23350,0,-0.550176306,0.255295448,-0.039999698,-0.083632487,-0.291496738,-0.371777794
AT2G39820,0,-0.452858965,0.650079057,1.180378478,0.282302133,0.597352481,0.287708866
AT2G39830,0,0.100920995,0.194729871,-0.589214565,0.159508857,-0.331328707,-0.433603742
AT2G39850,0,0.880120564,1.056542498,0.711470929,0.822338693,0.730598325,0.160895061
AT2G45290,0,-0.177036392,-0.381866541,-0.59676625,-0.992856263,-0.680046033,-0.79490999
AT2G40900,0,-0.340814712,0.654069464,0.253468668,0.708383109,0.99153431,1.672739456
AT2G40910,0,0.972495449,0.921756675,-0.339056893,-0.078897164,0.263034406,-0.042731026
AT2G40950,0,-0.420349794,-0.066926451,-0.198659357,-0.269329575,0.228961897,0.286945784
AT2G40820,0,0.487138912,-0.382687085,0.034273367,-0.209505254,-0.28729446,-0.664118523
AT2G40840,0,0.349604923,0.390612408,0.287866873,0.569293325,0.826747305,0.793312225
AT2G40860,0,-0.020209731,0.199026121,0.037663133,-0.146548663,-0.229286922,-0.883305685
AT2G40880,0,-0.17899768,-0.024704148,-0.069976733,-0.035951018,0.869144627,1.701825111
AT2G40935,0,-0.104183083,0.19621592,-0.010106486,0.033743552,0.509538886,0.532071035
AT2G40940,0,-0.478087578,-0.583110775,-0.394595082,-0.370301644,0.124201005,0.40756625
AT2G40830,0,0.199578509,0.040323222,-0.093019892,-0.282005545,-0.078446764,-0.022698764
AT2G40930,0,-0.062089648,0.352509897,0.235937211,0.694130724,0.899252095,1.170111408
AT2G40890,0,0.072160128,-0.059674465,-0.141569445,-0.083739304,-0.217242453,-1.473917727
AT2G41580,0,0.296187659,0.584363499,0.965453667,-1.489384841,1.454031631,1.491573593
AT2G41590,0,-0.439976669,0.054585138,-0.596599078,-1.469200025,0.463808016,-0.589605875
AT2G41600,0,-0.096646344,-0.278121892,-0.355454042,-0.721086818,-0.493058862,-0.293773162
AT2G41610,0,-0.021907381,0.503466323,0.216305675,-0.047144673,0.298351893,0.327136734
AT2G41650,0,0.432771791,0.093814348,0.215931204,-0.122561727,-0.181918509,0.023748603
AT2G41690,0,1.564111626,0.552758149,0.721597193,1.7742198,0.903702318,1.372620058
AT2G41510,0,-0.897809873,-0.300173542,-2.054535377,-2.864257313,-2.092881688,-1.919183524
AT2G41520,0,-0.085106467,-0.221919448,-0.198931653,-0.226991123,-0.219195912,-0.051669946
AT2G41550,0,-0.241604197,-0.149528612,-0.018031174,-0.32729189,-1.289943731,-4.313647992
AT2G41570,0,-1.78601002,-1.039636972,-1.382818763,-0.421568497,-1.752689946,-2.011777168
AT2G41540,0,0.293700424,0.202988066,0.254669881,0.517961017,0.474849863,-0.467757632
AT2G41660,0,0.221333563,-0.82011281,-0.727821226,0.480731684,0.646774614,-1.117949098
AT2G41630,0,-0.056961298,0.112353746,0.052304187,-0.00053778,0.269120851,0.817015142
AT2G41530,0,0.368663064,-0.108533133,-0.072948857,-0.245115436,-0.240890919,-0.718567485
AT2G41620,0,0.058064443,-0.010001667,0.077461174,0.16169234,0.01008992,-0.231332425
AT2G41560,0,-0.609469362,-0.238322391,-0.085274325,-0.088378459,-0.369918038,-0.804970436
AT2G41680,0,0.014943022,0.019125687,-0.213902048,-0.306414824,-0.302804683,-0.306665706
AT2G41640,0,-0.618208596,-0.030787304,3.008218087,1.781385219,-0.646162657,-1.309258355
AT2G39810,0,0.229126657,0.277833193,0.076277276,0.213545381,-0.167132091,-0.228301988
AT2G47610,0,-0.088812078,-0.052425883,-0.263484394,-0.242297733,-0.132783182,0.307443828
AT2G47420,0,0.185988327,0.428986093,-0.013536282,0.290513776,0.527929803,1.117481726
AT2G47450,0,0.088703828,0.657298149,0.349333853,0.179376077,-0.8849549,-1.6481338
AT2G47580,0,0.326480322,-0.04704119,-0.187258122,-0.302531726,-0.722755572,-0.747083538
AT2G47430,0,-0.328274694,0.877501419,-1.590730981,-0.587267126,-0.074424841,-1.414653753
AT2G47460,0,-0.255204291,0.062422501,-0.118114936,-0.102225415,0.084187709,0.349791475
AT2G47600,0,0.071014603,0.18479553,0.058671068,-0.072115539,0.357068711,0.202378907
AT2G45380,0,-0.740448263,1.357488373,-0.668192174,-0.57975421,0.32140623,-0.867961687
AT2G45350,0,0.42780001,0.174167658,0.27672984,-0.209127492,-1.247818881,-2.593679718
AT2G45340,0,0.634490772,0.13251233,0.53314975,0.337203359,-0.870024379,-2.069859023
AT2G45330;AT5G23600,0,0.217288461,0.089753341,-0.249602415,-0.421892919,-0.943294664,-1.243313305
AT2G45320,0,0.350162945,0.129485589,0.033550826,-0.249191538,-0.167795645,0.103743614
AT2G45310,0,0.177688851,0.403787437,0.131326419,-0.395086342,-0.135978765,-0.078766543
AT4G38280;AT2G45250,0,0.952800359,0.495615015,0.165255824,0.037438069,-0.568816857,-0.461365036
AT2G45230,0,-0.37825765,0.035128223,-0.152567639,-1.083657929,-0.40155427,-0.294878736
AT2G45210,0,-4.939252702,-4.562283243,-5.13189778,-4.959430584,-5.154981393,-4.990236631
AT2G45460,0,0.041978908,0.375476064,0.227862397,0.012643748,-0.513855235,0.248721002
AT2G45190,0,0.644995746,0.758324706,0.245889478,0.478536377,0.337063951,0.204663039
AT2G45430,0,0.239089354,0.218871075,-0.515716668,-0.464711352,-0.480511337,-0.40196656
AT2G45420,0,0.526901684,0.138481954,-0.157482122,0.088005582,0.158601614,-0.028738348
AT2G45400,0,-0.153211887,-0.099891731,-0.046037571,-0.406484065,-1.305931781,-2.10563313
AT2G45270,0,0.013980482,0.279281304,0.085104472,-0.253751873,-0.443265603,-0.491784083
AT2G45450,0,0.290341752,0.040913681,-0.209212541,-0.603608977,-1.045469056,-1.530284183
AT2G45240,0,-0.159107812,-0.539631223,-0.50700157,-0.516070867,-0.564443348,-0.444328679
AT2G45440,0,-0.254541275,-0.280817553,-0.007828168,-0.198402292,-0.45246918,-0.354366062
AT2G45200,0,0.475630595,0.281701988,-0.349300274,0.045464188,0.195742343,0.156068758
AT2G45280,0,-0.210180714,-0.453704296,-0.81160625,-0.919285841,-2.082832148,-0.480655092
AT2G45220,0,-3.106513656,-3.239901071,-2.650834172,-2.648104379,-3.163846831,-3.277375777
AT2G47620,0,-0.104317989,0.228009394,0.024437354,-0.453957461,-0.026949434,0.285665501
AT2G47590,0,0.558607206,0.343067071,0.222330922,0.12728364,-0.129502012,-0.392698631
AT2G47550,0,-0.468159103,0.039495066,-1.102089974,-0.264266952,0.207887518,0.404061679
AT2G47490,0,0.086114206,-0.173530033,-0.100324767,0.041443648,-0.116071461,-0.063605273
AT5G12450,0,-0.108349722,0.535667204,-2.596189756,-0.653675251,-1.456638404,-0.56828376
AT5G12460,0,0.425499438,-0.158160639,-0.036149003,0.302619525,0.708975924,0.384797886
AT5G12470,0,0.158155116,-0.056026382,-0.143235816,-0.049455659,-0.103747496,0.07146441
AT5G12480,0,-0.661717995,-0.598016763,-0.341896602,-0.565497375,-0.777058164,-0.615749849
AT2G33160,0,1.877038478,2.195882791,-0.038219322,0.386468347,0.393663848,-0.971985624
AT2G33130,0,-2.476182506,-1.284218963,-0.673507442,-0.758238522,-0.858879285,-0.572930488
AT2G33100,0,-0.236181726,0.604838559,0.057177216,-0.984642959,-1.556090653,0.052222335
AT2G33080,0,0.358942937,0.625151591,0.260314904,-0.445237737,-0.536868213,1.611879234
AT2G33070,0,0.176180976,0.169692777,0.06570444,0.061705283,-0.062279156,-0.287340989
AT2G33240,0,0.47121181,1.294334048,-0.101699994,0.625043677,0.565464469,0.272143475
AT2G33230,0,0.224549785,-1.30287281,-1.813763027,-0.273066934,-1.055700279,0.3207651
AT2G33210,0,0.195268843,-0.140214337,-0.016705405,0.078250387,0.119081511,0.648274368
AT2G33180,0,0.286268449,-0.13631284,-0.037486972,0.042031021,-0.478194352,-0.696024888
AT2G33170,0,-0.64055822,0.316597466,0.37153683,-0.266154241,-2.690591932,-0.191342615
AT2G33120;AT2G33110,0,-0.18349615,-0.612759949,0.008787644,0.080961569,0.097567366,0.43106496
AT2G33150,0,-0.435989283,-0.102606508,-0.207996907,0.051182599,0.165563811,0.198874484
AT2G33220,0,0.165069426,-0.258861676,-0.15295615,-0.258835164,-0.105843554,-0.189935001
AT2G47570,0,-0.167328825,-0.67724062,-0.513131453,0.027648825,-0.619525122,-1.261728316
AT2G47560,0,-0.281863941,0.831717408,-1.973943215,-2.364356928,-2.780874874,-2.838288116
AT2G47540,0,0.486092096,0.202719694,-0.183539447,0.196081515,0.431876851,0.334492046
AT2G47520,0,0.269247778,-1.040806216,0.152577758,-0.855199593,-0.191824199,0.851027277
AT2G47500,0,0.273565073,0.850131653,0.385216366,0.446649194,-0.36976799,-0.870707346
AT2G47470,0,-0.105105023,0.143748764,-0.155190882,-0.354951145,-0.24935358,0.137661359
AT2G47440,0,0.264968962,0.238036111,0.082506523,-0.573525918,-2.379944867,-2.014690235
AT5G12380,0,0.494999124,1.12105717,1.126060742,1.432420938,0.418213744,0.742044234
AT5G12390,0,-0.142830651,-0.339869954,-0.132695871,-0.13029804,0.705803866,0.757863823
AT5G12400,0,0.201213197,-0.269213091,-0.186008436,-0.284527806,-0.165899847,-0.926450936
AT5G12410,0,-0.161296516,-0.265927871,-0.369502064,-0.220069638,-0.212005773,-0.044934624
AT5G12420,0,-0.575690277,-0.630888098,-0.898160026,-1.106445704,-1.7504975,-1.773171001
AT5G12430,0,0.041068634,0.002081436,0.11901787,0.147269671,0.176937846,-0.061434506
AT5G12440,0,0.365547466,0.099353417,0.189759024,0.52472033,-0.228327568,-0.055736339
AT1G67790,0,0.546753579,-1.323478546,0.183122304,0.124626655,0.057715498,0.860170174
AT1G67760,0,0.141966789,-0.136334374,-0.283709943,-0.094701607,-1.009579684,-0.537533592
